#Frame      Dih_00161 Dih_00162 Dih_00163 Dih_00164 Dih_00165
     254     -40.5513 26.4924 -4.3217 -18.9316 37.3536
     255     -36.1954 29.0750 -12.2965 -6.8084 26.2795
     256     -18.4257 26.9163 -25.3262 16.0249 1.2911
     257     -33.3811 40.6723 -32.2480 13.9229 12.3681
     258     -18.5334 34.0459 -35.5410 24.8798 -3.8564
     259     -40.3292 43.8961 -35.1576 12.7500 16.3912
     260     -27.8485 39.9151 -35.3650 20.0509 5.1420
     261     -39.0138 45.3661 -36.6008 16.0786 14.2877
     262     -41.1877 46.9769 -33.9220 12.0761 17.4096
     263     -34.3315 41.0622 -33.2957 15.4014 11.3326
     264     -37.8679 44.2147 -35.6444 12.7806 16.4840
     265     -44.2096 47.0811 -33.6531 10.1156 20.3993
     266     -23.6932 37.6769 -37.7168 24.6949 -1.0577
     267     -41.4110 47.5270 -33.2924 9.1753 20.8290
     268     -39.5448 40.3120 -28.6124 5.6551 20.8071
     269     -39.8556 38.1575 -24.7584 2.8713 23.0553
     270     -34.3259 32.7987 -15.7798 -4.4054 24.9712
     271     -30.9446 13.7954 6.5105 -25.4745 36.2953
     272     -35.8281 17.9567 7.5792 -30.8628 40.2088
     273     -45.6930 17.9357 12.0150 -36.6510 54.1943
     274     -32.3895 20.2052 -1.1169 -17.4362 31.2025
     275     -43.4688 31.5278 -10.7538 -14.4254 38.5455
     276     -42.5474 29.2923 -7.2891 -16.8019 37.0724
     277     -22.6033 28.1323 -21.7747 8.0529 9.5634
     278     -16.4246 23.9277 -21.8589 12.9707 2.1405
     279     -26.6615 21.0292 -6.8808 -7.8516 20.9176
     280     -27.0363 38.0479 -32.7873 17.2406 6.3270
     281     -27.1063 29.5292 -20.9576 5.6921 13.7456
     282     -24.6147 33.0683 -27.4196 13.3882 6.6950
     283     -41.2868 49.7309 -35.1532 11.1044 19.6957
     284     -31.0576 34.7748 -27.6252 10.8884 13.0894
     285     -36.0371 41.6591 -34.4301 14.5261 13.3238
     286     -36.1384 47.3740 -40.0764 19.1421 11.8468
     287     -36.8986 46.2546 -36.5979 18.6748 10.4951
     288     -17.6544 35.1246 -37.6678 28.3640 -6.9243
     289     -26.4983 36.6808 -32.9264 18.5555 5.7686
     290     -33.4451 38.5298 -27.5253 8.4514 15.0953
     291     -13.9712 28.7941 -31.4160 22.8456 -5.7321
     292     -14.1181 31.2373 -31.7153 24.1036 -7.4103
     293      -2.5902 26.5196 -39.7547 41.0415 -22.3769
     294     -27.0697 35.4676 -27.1208 12.9984 8.1975
     295     -20.1432 28.5003 -24.3362 11.9234 5.3410
     296     -43.9794 35.5344 -17.2401 -6.8678 31.3852
     297     -40.8105 33.1267 -12.2467 -12.3729 32.2979
     298     -38.0992 36.8012 -19.4966 -1.0763 24.2398
     299     -13.9167 24.5729 -24.4939 18.7845 -3.1846
     300     -26.2843 39.9464 -41.8516 27.1785 -0.3983
     301      -7.7199 24.3670 -28.9011 25.3262 -10.6065
     302     -12.7815 28.6552 -34.6085 28.0300 -9.9031
     303     -23.8289 34.1187 -30.7662 17.3695 3.8840
     304     -23.5622 37.5260 -33.3968 20.2488 2.4476
     305      -7.4723 27.7591 -35.6873 34.6171 -17.8909
     306     -37.3443 38.6631 -24.9389 3.9392 21.1435
     307     -16.9440 30.8242 -32.4471 21.7072 -3.0255
     308     -23.1378 34.3332 -32.7623 21.1251 0.9539
     309     -22.8772 38.1602 -36.8742 26.1927 -2.3477
     310     -41.0412 39.0303 -26.5084 3.4633 23.3801
     311     -33.1595 37.4218 -28.1248 8.3980 16.6529
     312     -30.0696 38.7711 -32.7165 16.8765 8.5915
     313     -40.2367 47.4805 -33.7746 12.5349 17.8952
     314     -32.4943 41.5747 -32.5454 14.1750 11.5327
     315     -23.8511 28.8261 -21.6350 7.2342 10.8947
     316     -53.3958 52.8764 -34.3719 2.4005 32.6886
     317     -35.5525 35.4160 -24.1264 6.4165 17.5673
     318     -50.2199 38.8682 -16.1132 -13.4682 41.4151
     319      -8.2120 31.2233 -39.1041 37.6082 -18.8581
     320     -19.3980 35.4748 -34.5541 24.8245 -3.8207
     321     -41.6125 46.9148 -35.6684 11.3135 19.6249
     322      -5.8186 22.9358 -30.5132 28.1229 -14.0941
     323     -25.3504 35.0170 -31.4250 17.6098 5.2494
