#Frame      Dih_00126 Dih_00127 Dih_00128 Dih_00129 Dih_00130
     410     -11.2827 29.0364 -37.0137 33.6916 -13.9050
     411      -6.0945 28.8812 -36.3833 33.4880 -17.7260
     412     -18.8251 35.7106 -37.6326 26.3218 -4.9103
     413     -22.1754 39.8782 -36.8464 26.9402 -2.5620
     414     -12.4254 32.9119 -40.9201 33.2545 -13.5334
     415     -21.3285 38.6734 -41.7794 33.0996 -8.0497
     416     -17.6887 35.7464 -40.7132 32.8513 -8.7667
     417      -5.8055 28.0336 -37.5431 34.6359 -19.4300
     418     -29.5105 46.0061 -43.3064 30.0565 -1.7244
     419     -22.6046 34.7595 -32.4673 21.1894 0.3146
     420      -6.8860 29.2108 -41.4984 38.4295 -18.8623
     421     -11.7818 33.4333 -41.8152 33.5753 -14.0542
     422      -6.9370 19.1578 -21.5861 19.2592 -8.6321
     423     -10.2188 32.3503 -42.0645 40.0972 -16.6398
     424     -17.9750 38.1330 -43.2155 32.2971 -9.1066
     425     -36.4280 43.6101 -31.9870 13.4698 14.7368
     426     -20.9693 32.5763 -30.2477 20.6316 0.9307
     427     -21.7265 36.9701 -36.8125 26.0312 -3.5952
     428     -27.2472 42.2492 -36.3347 22.0602 2.7429
     429     -18.5463 36.7379 -39.2981 29.2229 -6.4685
     430     -28.4519 43.4900 -40.3670 25.7327 1.6605
     431     -40.6448 53.0553 -41.8394 21.7714 10.6442
     432     -25.3709 39.3877 -40.1111 25.9896 0.0410
     433     -17.1551 32.2806 -34.5497 29.0478 -7.0904
     434      -9.1241 26.8751 -36.2206 31.2032 -13.6683
     435     -23.2833 36.7041 -35.1023 22.9005 1.0821
     436     -14.1250 33.3130 -36.6522 32.5640 -12.6869
     437     -31.6909 43.5822 -37.9360 20.4120 8.1733
     438     -16.8915 35.1954 -39.3676 28.8243 -8.2845
     439     -41.6921 44.0844 -31.9990 10.2234 18.7696
     440     -29.8195 36.8508 -32.7029 15.9658 8.5983
     441     -11.0673 22.7284 -23.1523 18.9737 -5.5724
     442      -6.6894 34.2935 -45.2979 43.1446 -23.2106
     443     -23.2775 39.3200 -40.0184 28.4629 -4.8205
     444     -14.2395 35.6660 -42.5758 32.7710 -12.0198
     445      -8.0387 29.0803 -37.1393 35.1432 -17.3534
     446     -20.3256 39.3839 -41.0012 32.9249 -7.7485
     447     -11.7721 32.3651 -38.0931 31.3344 -13.0498
     448     -30.1653 41.1715 -34.2355 18.1662 6.4912
     449      -7.6618 21.6821 -25.8371 23.4822 -9.8836
     450     -22.5229 38.5959 -36.5914 23.5623 -2.1725
